Datetime,PJME_MW,Log_MW,Log_Diff,Log_Diff_Monthly,day_of_week,month,year,is_weekend,is_holiday,lag_1,lag_7,lag_30,roll_mean_7,roll_std_7
2010-12-01,30741.75,10.333376944554816,-0.0128179776710126,-0.1612148298764371,2,12,2010,0,0,31138.33333333333,30067.45833333333,29513.58333333333,29694.7619047619,1705.943769954981
2010-12-02,33425.083333333336,10.41706189511089,0.0836849505560746,0.0504455543216817,3,12,2010,0,0,30741.75,27737.95833333333,30511.08333333333,30507.208333333332,1954.7889155312619
2010-12-03,33489.0,10.418972305682844,0.001910410571952,0.0010040471291681,4,12,2010,0,0,33425.083333333336,27713.291666666668,30538.75,31332.30952380952,1791.031621121912
2010-12-04,32009.125,10.373776297382548,-0.0451960083002944,-0.0328791885807646,5,12,2010,1,0,33489.0,29338.5,30164.916666666668,31713.827380952374,1565.8159348774382
2010-12-05,32191.20833333333,10.379448661125876,0.0056723637433275,0.0287147580765854,6,12,2010,1,0,32009.125,29052.08333333333,29477.791666666668,32162.27380952381,1036.4972306658544
2010-12-06,36065.958333333336,10.493104716977172,0.1136560558512975,0.1740648781666269,0,12,2010,0,0,32191.20833333333,32141.416666666668,27749.791666666668,32722.922619047622,1802.0352975985404
2010-12-07,36593.833333333336,10.507635017033442,0.0145303000562684,0.0015590080558709,1,12,2010,0,0,36065.958333333336,31138.33333333333,28112.08695652174,33502.279761904756,2148.8458508177678
2010-12-08,36913.25,10.516325844166117,0.0086908271326748,-0.0874004222669384,2,12,2010,0,0,36593.833333333336,30741.75,30947.45833333333,34383.92261904762,2092.7798677601245
2010-12-09,37404.54166666666,10.52954741096761,0.0132215668014925,0.0443817280850886,3,12,2010,0,0,36913.25,33425.083333333336,29998.0,34952.41666666667,2317.356026781894
2010-12-10,37371.608695652176,10.52866656933604,-0.0008808416315702,0.0164869231610378,4,12,2010,0,0,37404.54166666666,33489.0,29481.5,35507.075051759835,2372.6993766918777
2010-12-11,33054.416666666664,10.405910472256544,-0.1227560970794954,-0.1329127227574655,5,12,2010,1,0,37371.608695652176,32009.125,29782.45833333333,35656.40243271222,2137.0541217359096
2010-12-12,30446.70833333333,10.32373316658319,-0.082177305673353,-0.0911980383453983,6,12,2010,1,0,33054.416666666664,32191.20833333333,30052.33333333333,35407.18814699793,2648.917705298874
2010-12-13,35315.458333333336,10.472076060191007,0.1483428936078183,0.2408435982172072,0,12,2010,0,0,30446.70833333333,36065.958333333336,27397.166666666668,35299.97386128364,2632.9502443569877
2010-12-14,40167.875,10.600822825779805,0.1287467655887955,0.1545134386517332,1,12,2010,0,0,35315.458333333336,36593.833333333336,26700.25,35810.551242236026,3209.156853569664
2010-12-15,39693.16666666666,10.588934327594878,-0.0118884981849269,-0.1022942527768364,2,12,2010,0,0,40167.875,36913.25,29226.58333333333,36207.68219461698,3524.8378992316357
2010-12-16,39714.41666666666,10.589469540974134,0.0005352133792566,-0.0181853528813125,3,12,2010,0,0,39693.16666666666,37404.54166666666,29778.875,36537.66433747411,3756.0926030151863
2010-12-17,38214.208333333336,10.550962671338716,-0.0385068696354178,-0.0129211323602529,4,12,2010,0,0,39714.41666666666,37371.608695652176,29026.625,36658.03571428571,3800.51096462871
2010-12-18,35236.166666666664,10.469828296229473,-0.0811343751092437,-0.1143584934515313,5,12,2010,1,0,38214.208333333336,33054.416666666664,30007.20833333333,36969.71428571428,3535.9802549075926
2010-12-19,34727.416666666664,10.45528475963341,-0.0145435365960633,-0.024755417803739,6,12,2010,1,0,35236.166666666664,30446.70833333333,30315.20833333333,37581.244047619046,2411.066485613788
2010-12-20,37762.833333333336,10.539080652755164,0.0837958931217546,0.1572617814987431,0,12,2010,0,0,34727.416666666664,35315.458333333336,28167.916666666668,37930.869047619046,2195.5627930574733
2010-12-21,37038.54166666666,10.519714316134772,-0.0193663366203917,0.0051950773819431,1,12,2010,0,0,37762.833333333336,40167.875,27484.5,37483.82142857143,1971.2968395401836
2010-12-22,36158.083333333336,10.495655807939048,-0.0240585081957238,-0.0960052457458378,2,12,2010,0,0,37038.54166666666,39693.16666666666,29534.791666666668,36978.80952380952,1751.531868865063
2010-12-23,35838.416666666664,10.486775688285617,-0.0088801196534316,-0.003758645199932,3,12,2010,0,0,36158.083333333336,39714.41666666666,29383.916666666668,36425.095238095244,1296.015443776475
2010-12-24,33261.833333333336,10.412165872494583,-0.0746098157910317,-0.097605811718985,4,12,2010,0,1,35838.416666666664,38214.208333333336,30067.45833333333,35717.61309523809,1493.2916390966848
2010-12-25,31948.416666666668,10.37187790197886,-0.0402879705157257,0.0403536858331108,5,12,2010,1,1,33261.833333333336,35236.166666666664,27737.95833333333,35247.93452380953,2074.0614281618937
2010-12-26,34340.916666666664,10.444092827941049,0.0722149259621875,0.0731045963769627,6,12,2010,1,0,31948.416666666668,34727.416666666664,27713.291666666668,35192.72023809524,2095.2639880961938
2010-12-27,37443.41666666666,10.530586183550357,0.0864933556093099,0.0295048506129234,0,12,2010,0,0,34340.916666666664,37762.833333333336,29338.5,35147.08928571428,2032.5011227319594
2010-12-28,36095.54166666666,10.493924637155956,-0.0366615463944004,-0.0268510958905086,1,12,2010,0,0,37443.41666666666,37038.54166666666,29052.08333333333,35012.37499999999,1914.0401912157502
2010-12-29,34601.916666666664,10.451664354501936,-0.0422602826540199,-0.1433155238244445,2,12,2010,0,0,36095.54166666666,36158.083333333336,32141.416666666668,34790.06547619047,1848.0249326075057
2010-12-30,34850.333333333336,10.458817980944458,0.0071536264425215,0.0388594205289081,3,12,2010,0,0,34601.916666666664,35838.416666666664,31138.33333333333,34648.91071428571,1791.4750085524001
2010-12-31,31781.625,10.366643571571387,-0.0921744093730705,-0.0793564317020578,4,12,2010,0,1,34850.333333333336,33261.833333333336,30741.75,34437.45238095238,2051.041912339981
2011-01-01,29038.541666666668,10.276379249587771,-0.0902643219836161,-0.1739492725396907,5,1,2011,1,1,31781.625,31948.416666666668,33425.083333333336,34021.75595238095,2798.3313785719292
2011-01-02,28348.291666666668,10.2523220486689,-0.0240572009188699,-0.025967611490822,6,1,2011,1,0,29038.541666666668,34340.916666666664,33489.0,33165.666666666664,3510.4620400960184
2011-01-03,34744.166666666664,10.45576697119448,0.2034449225255787,0.2486409308258732,0,1,2011,0,0,28348.291666666668,37443.41666666666,32009.125,32780.05952380952,3084.6860865916788
2011-01-04,35578.708333333336,10.479502657394278,0.0237356861997977,0.0180633224564701,1,1,2011,0,0,34744.166666666664,36095.54166666666,32191.20833333333,32706.22619047619,2997.0425230144383
2011-01-05,35136.125,10.46698508246761,-0.012517574926667,-0.1261736307779646,2,1,2011,0,0,35578.708333333336,34601.916666666664,36065.958333333336,32782.54166666667,3059.509241370887
2011-01-06,36153.79166666666,10.49553710913137,0.0285520266637586,0.0140217266074902,3,1,2011,0,0,35136.125,34850.333333333336,36593.833333333336,32968.75,3240.638573135122
2011-01-07,35856.375,10.487276654486688,-0.0082604546446809,-0.0169512817773558,4,1,2011,0,0,36153.79166666666,31781.625,36913.25,33550.857142857145,3355.7811178320812
2011-01-08,35203.416666666664,10.468898421269683,-0.0183782332170032,-0.0315998000184958,5,1,2011,1,0,35856.375,29038.541666666668,37404.54166666666,34431.55357142857,2723.606068333112
2011-01-09,35061.625,10.46486250651694,-0.0040359147527446,-0.0031550731211744,6,1,2011,1,0,35203.416666666664,28348.291666666668,37371.608695652176,35390.60119047619,493.40455793285395
2011-01-10,37693.375,10.537239628550903,0.0723771220339628,0.1951332191134582,0,1,2011,0,0,35061.625,34744.166666666664,33054.416666666664,35811.916666666664,922.2283572635313
2011-01-11,37804.958333333336,10.54019554584478,0.0029559172938764,0.0851332229672294,1,1,2011,0,0,37693.375,35578.708333333336,30446.70833333333,36129.95238095238,1177.060803233385
2011-01-12,37418.41666666666,10.529918286444016,-0.0102772594007625,-0.1586201530085809,2,1,2011,0,0,37804.958333333336,35136.125,35315.458333333336,36455.994047619046,1171.9753965464618
2011-01-13,37893.25,10.54252827494493,0.0126099885009125,-0.1161367770878829,3,1,2011,0,0,37418.41666666666,36153.79166666666,40167.875,36704.48809523809,1276.9293462800892
2011-01-14,37693.91666666666,10.537253998789035,-0.0052742761558945,0.0066142220290323,4,1,2011,0,0,37893.25,35856.375,39693.16666666666,36966.994047619046,1262.3126120170891
2011-01-15,34409.5,10.446087968026264,-0.0911660307627713,-0.0917012441420279,5,1,2011,1,0,37693.91666666666,35203.416666666664,39714.41666666666,36853.57738095238,1466.351823733539
2011-01-16,32203.75,10.379838184378931,-0.066249783647331,-0.0277429140119132,6,1,2011,1,0,34409.5,35061.625,38214.208333333336,36445.30952380952,2241.4336506137356
2011-01-17,36712.583333333336,10.51087484539421,0.1310366610152762,0.2121710361245199,0,1,2011,0,1,32203.75,37693.375,35236.166666666664,36305.19642857143,2180.232975349966
2011-01-18,36635.833333333336,10.50878209325315,-0.0020927521410598,0.0124507844550034,1,1,2011,0,0,36712.583333333336,37804.958333333336,34727.416666666664,36138.178571428565,2089.0693781523714
2011-01-19,34313.583333333336,10.443296570309649,-0.0654855229435025,-0.1492814160652571,2,1,2011,0,0,36635.833333333336,37418.41666666666,37762.833333333336,35694.630952380954,2101.517783660385
2011-01-20,34685.541666666664,10.454078212438608,0.0107816421289612,0.030147978749353,3,1,2011,0,0,34313.583333333336,37893.25,37038.54166666666,35236.3869047619,1880.2785338874419
2011-01-21,36243.5,10.498015333859971,0.0439371214213633,0.0679956296170871,4,1,2011,0,0,34685.541666666664,37693.91666666666,36158.083333333336,35029.18452380952,1627.2153442427164
2011-01-22,37685.54166666666,10.537031789709276,0.0390164558493051,0.0478965755027367,5,1,2011,1,0,36243.5,34409.5,35838.416666666664,35497.19047619047,1871.9862900292324
2011-01-23,37404.0,10.529532929555335,-0.0074988601539391,0.0671109556370925,6,1,2011,1,0,37685.54166666666,32203.75,33261.833333333336,36240.08333333333,1287.8884417181898
2011-01-24,40480.79166666666,10.608582860752984,0.0790499311976464,0.1193379017133722,0,1,2011,0,0,37404.0,36712.583333333336,31948.416666666668,36778.39880952381,2068.9693845377465
2011-01-25,36842.125,10.514397170573243,-0.0941856901797404,-0.166400616141928,1,1,2011,0,0,40480.79166666666,36635.833333333336,34340.916666666664,36807.869047619046,2068.069249837654
2011-01-26,36447.875,10.50363843669757,-0.010758733875674,-0.0972520894849839,2,1,2011,0,0,36842.125,34313.583333333336,37443.41666666666,37112.767857142855,1775.708968000876
2011-01-27,34975.125,10.462392373508711,-0.0412460631888578,-0.0045845167944573,3,1,2011,0,0,36447.875,34685.541666666664,36095.54166666666,37154.1369047619,1711.9659387424722
2011-01-28,35764.041666666664,10.484698244899452,0.022305871390742,0.0645661540447619,4,1,2011,0,0,34975.125,36243.5,34601.916666666664,37085.642857142855,1763.2937649577113
2011-01-29,33790.625,10.427938676133902,-0.0567595687655515,-0.0639131952080731,5,1,2011,1,0,35764.041666666664,37685.54166666666,34850.333333333336,36529.22619047619,2120.7426748603853
2011-01-30,32709.0,10.395405548374493,-0.0325331277594109,0.0596412816136595,6,1,2011,1,0,33790.625,37404.0,31781.625,35858.5119047619,2505.5003597081877
2011-01-31,36596.75,10.50771471763249,0.1123091692579993,0.2025734912416155,0,1,2011,0,0,32709.0,40480.79166666666,29038.541666666668,35303.64880952381,1564.694124620613
2011-02-01,36921.66666666666,10.516553830248666,0.0088391126161759,0.0328963135350459,1,2,2011,0,0,36596.75,36842.125,28348.291666666668,35315.0119047619,1577.961510914787
2011-02-02,35075.25,10.46525103252901,-0.0513027977196571,-0.2547477202452359,2,2,2011,0,0,36921.66666666666,36447.875,34744.166666666664,35118.92261904762,1496.9260225647993
2011-02-03,36230.125,10.49764623406258,0.0323952015335713,0.0086595153337736,3,2,2011,0,0,35075.25,34975.125,35578.708333333336,35298.20833333333,1551.011202783087
2011-02-04,36582.458333333336,10.507324123987823,0.0096778899252445,0.0221954648519115,4,2,2011,0,0,36230.125,35764.041666666664,35136.125,35415.12499999999,1621.2353996462193
2011-02-05,33270.333333333336,10.4124213879985,-0.0949027359893239,-0.1234547626530826,5,2,2011,1,0,36582.458333333336,33790.625,36153.79166666666,35340.79761904762,1717.2111330528705
2011-02-06,30501.916666666668,10.32554480215111,-0.0868765858473903,-0.0786161312027093,6,2,2011,1,0,33270.333333333336,32709.0,35856.375,35025.49999999999,2362.39308387827
2011-02-07,33534.833333333336,10.420339978589576,0.0947951764384651,0.1131734096554684,0,2,2011,0,0,30501.916666666668,36596.75,35203.416666666664,34588.083333333336,2305.7657319280497
2011-02-08,34858.708333333336,10.459058265413734,0.0387182868241584,0.0427542015769031,1,2,2011,0,0,33534.833333333336,36921.66666666666,35061.625,34293.37500000001,2078.4204486445747
2011-02-09,38217.75,10.551055346359648,0.091997080945914,0.0196199589119512,2,2,2011,0,0,34858.708333333336,35075.25,37693.375,34742.30357142857,2559.2193457298954
2011-02-10,37114.25,10.521756271884184,-0.0292990744754639,-0.0322549917693404,3,2,2011,0,0,38217.75,36230.125,37804.958333333336,34868.607142857145,2664.534701999456
2011-02-11,36978.458333333336,10.518090814870726,-0.0036654570134579,0.0066118023873045,4,2,2011,0,0,37114.25,36582.458333333336,37418.41666666666,34925.17857142857,2710.7887820736732
2011-02-12,33477.166666666664,10.4186188933839,-0.0994719214868258,-0.1120819099877383,5,2,2011,1,0,36978.458333333336,33270.333333333336,37893.25,34954.72619047619,2690.7981841777246
2011-02-13,31424.916666666668,10.35535638163844,-0.0632625117454619,-0.0579882355895673,6,2,2011,1,0,33477.166666666664,30501.916666666668,37693.91666666666,35086.583333333336,2447.880296774988
2011-02-14,31656.08333333333,10.362685615527468,0.0073292338890293,0.0984952646518007,0,2,2011,0,0,31424.916666666668,33534.833333333336,34409.5,34818.19047619048,2732.7906003198227
2011-02-15,33907.458333333336,10.43139027900277,0.0687046634753016,0.1349544471226327,1,2,2011,0,0,31656.08333333333,34858.708333333336,32203.75,34682.29761904762,2754.008897652865
2011-02-16,33646.75,10.42367174794192,-0.0077185310608509,-0.1387551920761272,2,2,2011,0,0,33907.458333333336,38217.75,36712.583333333336,34029.29761904762,2276.5274133879348
2011-02-17,30629.041666666668,10.3297039119285,-0.0939678360134177,-0.0918750838723578,3,2,2011,0,0,33646.75,37114.25,36635.833333333336,33102.83928571428,2126.4993310046734
2011-02-18,28863.666666666668,10.270338874384729,-0.0593650375437722,0.0061204853997303,4,2,2011,0,0,30629.041666666668,36978.458333333336,34313.583333333336,31943.583333333336,1856.2972722816314
2011-02-19,28789.916666666668,10.26778048907847,-0.0025583853062585,-0.0133400274352197,5,2,2011,1,0,28863.666666666668,33477.166666666664,34685.541666666664,31273.97619047619,2046.5481874891702
2011-02-20,30259.416666666668,10.317562709782663,0.0497822207041949,0.0058450992828316,6,2,2011,1,0,28789.916666666668,31424.916666666668,36243.5,31107.47619047619,2079.3688606678766
2011-02-21,32860.833333333336,10.40003675138331,0.0824740416006442,0.043457585751339,0,2,2011,0,1,30259.416666666668,31656.08333333333,37685.54166666666,31279.583333333336,2179.7780676461994
2011-02-22,35477.541666666664,10.476655146161296,0.0766183947779861,0.0841172549319253,1,2,2011,0,0,32860.833333333336,33907.458333333336,37404.0,31503.88095238095,2545.373441643779
2011-02-23,35236.375,10.469834208697746,-0.0068209374635497,-0.0858708686611962,2,2,2011,0,0,35477.541666666664,33646.75,40480.79166666666,31730.97023809524,2824.068961593571
2011-02-24,34383.0,10.44531753516481,-0.0245166735329362,0.0696690166468041,3,2,2011,0,0,35236.375,30629.041666666668,36842.125,32267.25,2934.224383584029
2011-02-25,32236.0,10.380839119444405,-0.0644784157204068,-0.0537196818447327,4,2,2011,0,0,34383.0,28863.666666666668,36447.875,32749.011904761905,2531.4676811654467
2011-02-26,30574.83333333333,10.327932509463928,-0.0529066099804751,-0.0116605467916173,5,2,2011,1,0,32236.0,28789.916666666668,34975.125,33004.0,2123.183795618803
2011-02-27,28289.625,10.25025040864042,-0.0776821008235089,-0.0999879722142509,6,2,2011,1,0,30574.83333333333,30259.416666666668,35764.041666666664,32722.601190476187,2619.979437478907
2011-02-28,30717.0,10.332571526242926,0.0823211176025076,0.1390806863680591,0,2,2011,0,0,28289.625,32860.833333333336,33790.625,32416.339285714286,2724.350290945098
2011-03-01,31827.45833333333,10.368084665794523,0.0355131395515986,0.0680462673110096,1,3,2011,0,0,30717.0,35477.541666666664,32709.0,31894.89880952381,2366.6089176321643
2011-03-02,32275.791666666668,10.38207274420307,0.0139880784085448,-0.0983210908494545,2,3,2011,0,0,31827.45833333333,35236.375,36596.75,31471.958333333332,1885.58091519114
2011-03-03,34515.666666666664,10.44916860622459,0.0670958620215209,0.0582567494053449,3,3,2011,0,0,32275.791666666668,34383.0,36921.66666666666,31490.910714285714,1920.06834993468
2011-03-04,33117.166666666664,10.407807057335772,-0.0413615488888172,0.0099412488308399,4,3,2011,0,0,34515.666666666664,32236.0,35075.25,31616.791666666664,2004.1042508764835
2011-03-05,28275.666666666668,10.249756878660978,-0.1580501786747952,-0.1904453802083665,5,3,2011,1,0,33117.166666666664,30574.83333333333,36230.125,31288.339285714283,2360.1156547097617
2011-03-06,27237.20833333333,10.212339270919571,-0.0374176077414052,-0.0470954976666497,6,3,2011,1,0,28275.666666666668,28289.625,36582.458333333336,31137.99404761905,2603.9080953220837
2011-03-07,31840.541666666668,10.368495651957668,0.1561563810380946,0.2510591170274185,0,3,2011,0,0,27237.20833333333,30717.0,33270.333333333336,31298.499999999996,2608.2569612979087
2011-03-08,32230.541666666668,10.380669780956396,0.0121741289987298,0.0990507148461201,1,3,2011,0,0,31840.541666666668,31827.45833333333,30501.916666666668,31356.083333333332,2626.268586321968
2011-03-09,32987.708333333336,10.403890296315192,0.0232205153587958,-0.0715746610796692,2,3,2011,0,0,32230.541666666668,32275.791666666668,33534.833333333336,31457.785714285714,2681.0337939929077
2011-03-10,32047.625,10.374978356638938,-0.0289119396762558,-0.0676302265004142,3,3,2011,0,0,32987.708333333336,34515.666666666664,34858.708333333336,31105.208333333332,2354.242695798207
2011-03-11,30522.791666666668,10.32622895128953,-0.0487494053494081,-0.1407464862953222,4,3,2011,0,0,32047.625,33117.166666666664,38217.75,30734.583333333332,2182.675904651678
2011-03-12,28325.291666666668,10.25151038298941,-0.0747185683001188,-0.0454194938246548,5,3,2011,1,0,30522.791666666668,28275.666666666668,37114.25,30741.672619047622,2173.4192717212854
2011-03-13,27449.565217391304,10.22010560773724,-0.031404775252172,-0.027739318238714,6,3,2011,1,0,28325.291666666668,27237.20833333333,36978.458333333336,30772.009316770185,2117.103642232678
2011-03-14,31248.20833333333,10.349717320187596,0.129611712450357,0.2290836339371829,0,3,2011,0,0,27449.565217391304,31840.541666666668,33477.166666666664,30687.39026915114,2078.767600839096
2011-03-15,31673.416666666668,10.36323301709439,0.0135156969067935,0.0767782086522554,1,3,2011,0,0,31248.20833333333,32230.541666666668,31424.916666666668,30607.800983436853,2019.6632999062733
2011-03-16,30643.916666666668,10.330189444231715,-0.0330435728626721,-0.0403728067517015,2,3,2011,0,0,31673.416666666668,32987.708333333336,31656.08333333333,30272.97360248447,1733.3406470919008
2011-03-17,29221.875,10.282672851623811,-0.0475165926079057,-0.1162212560832074,3,3,2011,0,0,30643.916666666668,32047.625,33907.458333333336,29869.2950310559,1572.7653331734282
2011-03-18,28119.375,10.244214119504054,-0.0384587321197571,-0.0307402010589061,4,3,2011,0,0,29221.875,30522.791666666668,33646.75,29525.949792960662,1665.90842855934
2011-03-19,25382.541666666668,10.141816880724967,-0.102397238779087,-0.0084294027656692,5,3,2011,1,0,28119.375,28325.291666666668,30629.041666666668,29105.556935817807,2278.180752212779
2011-03-20,26649.5,10.190525667691908,0.0487087869669409,0.1080738245107131,6,3,2011,1,0,25382.541666666668,27449.565217391304,28863.666666666668,28991.261904761905,2392.317873950209
2011-03-21,30347.916666666668,10.320483150529148,0.1299574828372396,0.1325158681434981,0,3,2011,0,0,26649.5,31248.20833333333,28789.916666666668,28862.64880952381,2271.931062767988
2011-03-22,29461.416666666668,10.29083677666311,-0.0296463738660381,-0.0794285945702331,1,3,2011,0,0,30347.916666666668,31673.416666666668,30259.416666666668,28546.64880952381,1946.3272902152858
2011-03-23,31706.125,10.36426515886686,0.0734283822037493,-0.0090456593968948,2,3,2011,0,0,29461.416666666668,30643.916666666668,32860.833333333336,28698.39285714286,2166.091451804657
2011-03-24,32308.45833333333,10.383084342834389,0.0188191839675297,-0.0577992108104563,3,3,2011,0,0,31706.125,29221.875,35477.541666666664,29139.333333333336,2567.3998756581664
2011-03-25,32317.08333333333,10.383351265163512,0.0002669223291231,0.0070878597926729,4,3,2011,0,0,32308.45833333333,28119.375,35236.375,29739.00595238095,2771.5754256286837
2011-03-26,29970.791666666668,10.307978575266024,-0.0753726898974882,-0.0508560163645519,5,3,2011,1,0,32317.08333333333,25382.541666666668,34383.0,30394.470238095237,2006.5431125614527
2011-03-27,29192.95833333333,10.281682806206284,-0.0262957690597396,0.0381826466606671,6,3,2011,1,0,29970.791666666668,26649.5,32236.0,30757.821428571424,1332.41333271179
2011-03-28,32509.875,10.38929916831978,0.1076163621134966,0.1605229720939718,0,3,2011,0,0,29192.95833333333,30347.916666666668,30574.83333333333,31066.672619047615,1465.486161281309
2011-03-29,31858.416666666668,10.369056885639878,-0.0202422826799022,0.0574398181436066,1,3,2011,0,0,32509.875,29461.416666666668,28289.625,31409.10119047619,1298.4034306289013
2011-03-30,31604.875,10.361066659828175,-0.0079902258117012,-0.0903113434142088,2,3,2011,0,0,31858.416666666668,31706.125,30717.0,31394.636904761905,1295.1028623341256
2011-03-31,32149.625,10.37815606552309,0.0170894056949126,-0.0184237338566859,3,3,2011,0,0,31604.875,32308.45833333333,31827.45833333333,31371.946428571428,1277.6985795316357
2011-04-01,31723.45833333333,10.364811696707845,-0.0133443688152468,-0.0273324472237916,4,4,2011,0,0,32149.625,32317.08333333333,32275.791666666668,31287.14285714286,1223.043832083173
2011-04-02,28386.45833333333,10.253667491186023,-0.1111442055218194,-0.1782400675433404,5,4,2011,1,0,31723.45833333333,29970.791666666668,34515.666666666664,31060.809523809523,1596.7477413342333
2011-04-03,26868.20833333333,10.198699020314312,-0.0549684708717101,-0.0136069219828929,6,4,2011,1,0,28386.45833333333,29192.95833333333,33117.166666666664,30728.702380952378,2183.826560916944
2011-04-04,29013.95833333333,10.27553231500949,0.0768332946951773,0.2348834733699725,0,4,2011,0,0,26868.20833333333,32509.875,28275.666666666668,30229.285714285714,2106.990068414622
2011-04-05,28977.375,10.274270632061938,-0.0012616829475522,0.0361559247938529,1,4,2011,0,0,29013.95833333333,31858.416666666668,27237.20833333333,29817.708333333332,2015.1047980747662
2011-04-06,30217.0,10.316159958893644,0.0418893268317059,-0.1142670542063886,2,4,2011,0,0,28977.375,31604.875,31840.541666666668,29619.440476190473,1873.2406066198323
2011-04-07,29504.70833333333,10.292305134112238,-0.0238548247814058,-0.0360289537801357,3,4,2011,0,0,30217.0,32149.625,32230.541666666668,29241.595238095233,1509.2019300587
2011-04-08,30278.625,10.318197297009114,0.0258921628968753,0.0026716475380794,4,4,2011,0,0,29504.70833333333,31723.45833333333,32987.708333333336,29035.190476190473,1174.9970650722385
2011-04-09,27062.70833333333,10.205911982944622,-0.1122853140644917,-0.0833733743882358,5,4,2011,1,0,30278.625,28386.45833333333,32047.625,28846.083333333332,1384.630543257388
2011-04-10,25493.58333333333,10.146182065494443,-0.059729917450177,-0.0109805121007688,6,4,2011,1,0,27062.70833333333,26868.20833333333,30522.791666666668,28649.708333333332,1758.8128192016152
2011-04-11,28673.58333333333,10.26373153653419,0.1175494710397444,0.1922680393398632,0,4,2011,0,0,25493.58333333333,29013.95833333333,28325.291666666668,28601.083333333332,1751.7551396945498
2011-04-12,28427.45833333333,10.25511079978092,-0.0086207367532686,0.0227840384989033,1,4,2011,0,0,28673.58333333333,28977.375,27449.565217391304,28522.523809523806,1744.3826724389558
2011-04-13,29164.95833333333,10.280723210533653,0.0256124107527302,-0.1039993016976268,2,4,2011,0,0,28427.45833333333,30217.0,31248.20833333333,28372.232142857138,1614.547661588082
2011-04-14,28370.791666666668,10.253115432477593,-0.0276077780560584,-0.0411234749628519,3,4,2011,0,0,29164.95833333333,29504.70833333333,31673.416666666668,28210.244047619046,1537.010283050696
2011-04-15,27663.25,10.227860096508714,-0.0252553359688789,0.0077882368937931,4,4,2011,0,0,28370.791666666668,30278.625,30643.916666666668,27836.619047619046,1239.505069292108
2011-04-16,27312.625,10.215104328486513,-0.0127557680222007,0.0347608245857049,5,4,2011,1,0,27663.25,27062.70833333333,29221.875,27872.321428571424,1216.891274862526
2011-04-17,25183.875,10.133959187735943,-0.0811451407505696,-0.0426864086308125,6,4,2011,1,0,27312.625,25493.58333333333,28119.375,27828.077380952378,1319.1280435912174
2011-04-18,27963.75,10.238664307526117,0.1047051197901716,0.2071023585692586,0,4,2011,0,0,25183.875,28673.58333333333,25382.541666666668,27726.672619047615,1269.6547454735944
2011-04-19,28441.70833333333,10.25561195009254,0.016947642566425,-0.0317611444005159,1,4,2011,0,0,27963.75,28427.45833333333,26649.5,27728.708333333332,1270.9763623982337
2011-04-20,28680.25,10.263964011551437,0.0083520614588969,-0.1216054213783426,2,4,2011,0,0,28441.70833333333,29164.95833333333,30347.916666666668,27659.464285714286,1190.3318722551303
2011-04-21,27401.95833333333,10.218369761841624,-0.0455942497098131,-0.0159478758437749,3,4,2011,0,0,28680.25,28370.791666666668,29461.416666666668,27521.059523809523,1149.4615639820347
2011-04-22,27582.916666666668,10.224951898716926,0.006582136875302,-0.0668462453284473,4,4,2011,0,0,27401.95833333333,27663.25,31706.125,27509.583333333332,1148.2056709202416
2011-04-23,26316.916666666668,10.1779672306539,-0.0469846680630254,-0.0658038520305552,5,4,2011,1,0,27582.916666666668,27312.625,32308.45833333333,27367.339285714286,1235.0631013250206
2011-04-24,24649.625,10.112516966373374,-0.0654502642805265,-0.0657171866096497,6,4,2011,1,0,26316.916666666668,25183.875,32317.08333333333,27291.01785714286,1398.211066213952
2011-04-25,29582.541666666668,10.294939657748102,0.1824226913747288,0.2577953812722171,0,4,2011,0,0,24649.625,27963.75,29970.791666666668,27522.27380952381,1640.8393552843017
2011-04-26,31333.791666666668,10.352452400136622,0.0575127423885195,0.0838085114482591,1,4,2011,0,0,29582.541666666668,28441.70833333333,29192.95833333333,27935.428571428572,2184.8551923736486
2011-04-27,31815.25,10.36770101356467,0.0152486134280476,-0.092367748685449,2,4,2011,0,0,31333.791666666668,28680.25,32509.875,28383.285714285714,2637.4159223293423
2011-04-28,31229.5,10.3491184399024,-0.0185825736622682,0.001659709017634,3,4,2011,0,0,31815.25,27401.95833333333,31858.416666666668,28930.077380952385,2792.2762795666104
2011-04-29,27823.541666666668,10.23363776386878,-0.1154806760336217,-0.1074904502219205,4,4,2011,0,0,31229.5,27582.916666666668,31604.875,28964.452380952385,2774.3512377095203
2011-04-30,24799.20833333333,10.118567009600543,-0.1150707542682365,-0.1321601599631492,5,4,2011,1,0,27823.541666666668,26316.916666666668,32149.625,28747.6369047619,3060.3076834385975
2011-05-01,24381.5,10.10157992698348,-0.0169870826170637,-0.0036427138018169,6,5,2011,1,0,24799.20833333333,24649.625,31723.45833333333,28709.333333333332,3121.2198058436547
